MII,condition,animal_ID,experiment_ID
-0.1538461538461541,aud_leading,20.0,90.0
2.416666666666667,aud_leading,20.0,90.0
0.4999999999999999,aud_leading,20.0,90.0
0.6129032258064514,aud_leading,20.0,90.0
0.17333333333333326,aud_leading,21.0,91.0
0.6000000000000002,aud_leading,21.0,91.0
0.8000000000000002,aud_leading,21.0,91.0
-0.25000000000000006,aud_leading,21.0,91.0
-0.011494252873563152,aud_leading,21.0,91.0
-0.06521739130434764,aud_leading,21.0,91.0
-0.24242424242424246,aud_leading,21.0,91.0
-0.09090909090909079,aud_leading,21.0,91.0
0.10909090909090909,aud_leading,21.0,91.0
0.6363636363636366,aud_leading,21.0,91.0
0.04166666666666661,aud_leading,21.0,91.0
-0.34375000000000006,aud_leading,21.0,91.0
0.19999999999999993,aud_leading,21.0,91.0
0.4117647058823528,aud_leading,21.0,91.0
0.16666666666666666,aud_leading,21.0,91.0
-0.1176470588235296,aud_leading,21.0,92.0
-0.3749999999999999,aud_leading,21.0,92.0
-0.2098765432098765,aud_leading,21.0,92.0
0.0188679245283021,aud_leading,21.0,92.0
0.10204081632653092,aud_leading,21.0,92.0
0.017241379310345025,aud_leading,21.0,92.0
0.0,aud_leading,21.0,92.0
-0.0857142857142856,aud_leading,21.0,92.0
-0.4791666666666667,aud_leading,21.0,92.0
-0.14814814814814797,aud_leading,21.0,92.0
0.382222222222222,aud_leading,21.0,92.0
0.29411764705882326,aud_leading,21.0,92.0
0.08823529411764706,aud_leading,21.0,92.0
0.20588235294117668,aud_leading,21.0,92.0
0.2461538461538462,aud_leading,21.0,92.0
-0.11999999999999984,aud_leading,21.0,93.0
0.3693693693693692,aud_leading,21.0,93.0
0.9339622641509433,aud_leading,21.0,93.0
0.3333333333333336,aud_leading,21.0,93.0
-0.05263157894736846,aud_leading,21.0,93.0
1.0,aud_leading,21.0,93.0
-0.11538461538461554,aud_leading,21.0,94.0
-0.43181818181818193,aud_leading,21.0,94.0
-0.2745098039215686,aud_leading,21.0,94.0
4.333333333333334,aud_leading,21.0,94.0
0.27272727272727276,aud_leading,21.0,94.0
2.2,aud_leading,21.0,94.0
-0.06666666666666685,aud_leading,21.0,94.0
-0.31249999999999994,aud_leading,21.0,94.0
0.3076923076923077,aud_leading,21.0,94.0
-0.18918918918918906,aud_leading,21.0,94.0
-0.0900900900900899,aud_leading,21.0,94.0
-0.14062499999999978,aud_leading,21.0,94.0
-0.2857142857142857,aud_leading,21.0,94.0
0.058823529411764615,aud_leading,21.0,94.0
0.5000000000000002,aud_leading,21.0,94.0
0.414414414414414,aud_leading,21.0,94.0
0.1769911504424781,aud_leading,21.0,94.0
-0.14285714285714282,aud_leading,21.0,94.0
0.625,aud_leading,22.0,96.0
0.28571428571428575,aud_leading,22.0,96.0
0.0,aud_leading,22.0,96.0
0.02941176470588231,aud_leading,22.0,96.0
0.03296703296703335,aud_leading,22.0,96.0
0.2753623188405796,aud_leading,22.0,96.0
-0.32692307692307704,aud_leading,22.0,98.0
-0.23529411764705882,aud_leading,22.0,98.0
0.20588235294117654,aud_leading,22.0,98.0
0.7333333333333332,aud_leading,22.0,98.0
1.6666666666666667,aud_leading,22.0,98.0
2.4,aud_leading,22.0,98.0
0.31249999999999967,aud_leading,22.0,98.0
0.469387755102041,aud_leading,22.0,98.0
0.18548387096774183,aud_leading,22.0,98.0
-0.2592592592592592,aud_leading,22.0,98.0
0.0,aud_leading,22.0,98.0
0.24390243902439024,aud_leading,22.0,98.0
-0.16374269005847944,aud_leading,22.0,98.0
-0.10557184750733146,aud_leading,22.0,98.0
-0.15041782729805023,aud_leading,22.0,98.0
0.05389221556886228,aud_leading,22.0,98.0
0.1858974358974361,aud_leading,22.0,98.0
0.2236024844720497,aud_leading,22.0,98.0
-0.1500000000000001,aud_leading,22.0,99.0
1.2499999999999998,aud_leading,22.0,99.0
0.1875,aud_leading,22.0,99.0
1.5555555555555551,aud_leading,22.0,99.0
0.04999999999999971,aud_leading,22.0,99.0
-0.2941176470588236,aud_leading,22.0,99.0
0.13265306122448975,aud_leading,22.0,99.0
-0.08730158730158735,aud_leading,22.0,99.0
-0.110236220472441,aud_leading,22.0,99.0
0.4347826086956521,aud_leading,22.0,99.0
-0.028571428571428647,aud_leading,22.0,99.0
0.06666666666666686,aud_leading,22.0,99.0
-0.34883720930232565,aud_leading,22.0,99.0
-0.08955223880596978,aud_leading,22.0,99.0
0.30508474576271155,aud_leading,22.0,99.0
-0.2500000000000001,aud_leading,22.0,99.0
0.6923076923076924,aud_leading,22.0,99.0
0.846153846153846,aud_leading,22.0,99.0
-0.19047619047619024,aud_leading,22.0,99.0
-0.3703703703703704,aud_leading,22.0,99.0
-0.25,aud_leading,22.0,99.0
-0.5333333333333334,aud_leading,22.0,99.0
0.5555555555555555,aud_leading,22.0,99.0
-0.6,aud_leading,22.0,99.0
-0.2,aud_leading,22.0,99.0
-0.1666666666666666,aud_leading,22.0,99.0
-0.07042253521126769,aud_leading,22.0,99.0
0.16049382716049396,aud_leading,22.0,99.0
0.46874999999999983,aud_leading,22.0,99.0
0.689655172413793,aud_leading,22.0,99.0
-0.12244897959183658,aud_leading,22.0,99.0
0.12820512820512792,aud_leading,22.0,99.0
1.0,aud_leading,23.0,101.0
-0.5833333333333333,aud_leading,23.0,101.0
3.4999999999999996,aud_leading,23.0,101.0
2.8000000000000003,aud_leading,23.0,101.0
2.0000000000000004,aud_leading,23.0,101.0
0.4545454545454544,aud_leading,23.0,102.0
0.0,aud_leading,23.0,102.0
0.04444444444444418,aud_leading,23.0,102.0
0.02272727272727279,aud_leading,23.0,102.0
0.1739130434782612,aud_leading,23.0,102.0
-0.09803921568627445,aud_leading,23.0,102.0
-0.16216216216216217,aud_leading,23.0,102.0
-0.4239130434782608,aud_leading,23.0,102.0
-0.12244897959183658,aud_leading,23.0,102.0
0.24999999999999986,aud_leading,23.0,102.0
-0.07894736842105274,aud_leading,23.0,102.0
0.32894736842105265,aud_leading,23.0,103.0
-0.19101123595505623,aud_leading,23.0,103.0
-0.08108108108108095,aud_leading,23.0,103.0
-0.017543859649123004,aud_leading,23.0,103.0
0.2884615384615381,aud_leading,23.0,103.0
0.0161290322580647,aud_leading,23.0,103.0
0.03125000000000022,aud_leading,23.0,103.0
1.0,aud_leading,23.0,103.0
-0.12499999999999992,aud_leading,23.0,103.0
0.902439024390244,aud_leading,23.0,103.0
-0.07812500000000008,aud_leading,23.0,103.0
0.15000000000000002,aud_leading,23.0,103.0
0.0,aud_leading,23.0,103.0
1.727272727272728,aud_leading,23.0,103.0
2.75,aud_leading,23.0,103.0
1.428571428571429,aud_leading,23.0,103.0
0.0,aud_leading,23.0,104.0
-0.09090909090909097,aud_leading,23.0,104.0
-0.4,aud_leading,23.0,104.0
0.22222222222222238,aud_leading,23.0,104.0
1.1111111111111112,aud_leading,23.0,104.0
1.0,aud_leading,23.0,104.0
5.0,aud_leading,23.0,104.0
0.5555555555555555,aud_leading,23.0,104.0
-0.28571428571428564,aud_leading,23.0,104.0
0.21428571428571444,aud_leading,23.0,104.0
-0.03125000000000009,aud_leading,23.0,104.0
0.26666666666666655,aud_leading,23.0,104.0
1.5714285714285716,aud_leading,23.0,104.0
0.0833333333333334,aud_leading,23.0,104.0
0.615384615384615,aud_leading,23.0,104.0
0.04000000000000012,aud_leading,24.0,105.0
0.3023255813953487,aud_leading,24.0,105.0
0.6086956521739129,aud_leading,24.0,105.0
-0.2033898305084747,aud_leading,24.0,105.0
0.1666666666666665,aud_leading,24.0,105.0
0.2083333333333334,aud_leading,24.0,105.0
0.017167381974248826,aud_leading,24.0,105.0
0.03463203463203444,aud_leading,24.0,105.0
-0.004424778761061847,aud_leading,24.0,105.0
-0.21739130434782614,aud_leading,24.0,106.0
-0.20930232558139533,aud_leading,24.0,106.0
-0.15624999999999992,aud_leading,24.0,106.0
0.3928571428571429,aud_leading,24.0,106.0
1.7777777777777777,aud_leading,24.0,106.0
0.6400000000000003,aud_leading,24.0,106.0
-0.10000000000000006,aud_leading,24.0,106.0
0.15789473684210537,aud_leading,24.0,106.0
0.13157894736842085,aud_leading,24.0,106.0
0.20547945205479454,aud_leading,24.0,107.0
-0.08737864077669888,aud_leading,24.0,107.0
-0.15384615384615372,aud_leading,24.0,107.0
0.12500000000000008,aud_leading,24.0,107.0
-0.1056338028169014,aud_leading,24.0,107.0
0.16666666666666632,aud_leading,24.0,107.0
-0.21250000000000005,aud_leading,24.0,107.0
-0.3076923076923076,aud_leading,24.0,107.0
0.07894736842105274,aud_leading,24.0,107.0
-0.018867924528301782,vis_leading,19.0,84.0
-0.044444444444444384,vis_leading,19.0,84.0
0.0,vis_leading,19.0,84.0
0.3043478260869569,vis_leading,19.0,84.0
0.06666666666666686,vis_leading,19.0,84.0
0.0,vis_leading,19.0,84.0
-0.24637681159420277,vis_leading,19.0,84.0
-0.044117647058823775,vis_leading,19.0,84.0
0.0,vis_leading,19.0,84.0
0.03448275862068975,vis_leading,19.0,84.0
-0.3801169590643275,vis_leading,19.0,84.0
0.0,vis_leading,19.0,84.0
0.19047619047619066,vis_leading,19.0,84.0
0.3157894736842105,vis_leading,19.0,84.0
0.0,vis_leading,19.0,84.0
-0.5,vis_leading,19.0,84.0
0.0,vis_leading,19.0,84.0
0.44444444444444453,vis_leading,19.0,85.0
0.9166666666666664,vis_leading,19.0,85.0
0.0,vis_leading,19.0,85.0
0.11214953271028054,vis_leading,19.0,85.0
0.1770833333333334,vis_leading,19.0,85.0
0.0,vis_leading,19.0,85.0
0.44444444444444453,vis_leading,19.0,85.0
0.2941176470588233,vis_leading,19.0,85.0
0.0,vis_leading,19.0,85.0
0.8666666666666668,vis_leading,19.0,85.0
0.5000000000000002,vis_leading,19.0,85.0
0.0,vis_leading,19.0,85.0
-0.1645569620253167,vis_leading,19.0,85.0
0.22641509433962265,vis_leading,19.0,85.0
0.0,vis_leading,19.0,85.0
0.0909090909090907,vis_leading,19.0,85.0
0.4,vis_leading,19.0,85.0
0.0,vis_leading,19.0,85.0
0.06896551724137921,vis_leading,19.0,85.0
0.454545454545455,vis_leading,19.0,85.0
0.0,vis_leading,19.0,85.0
0.16000000000000011,vis_leading,19.0,86.0
0.12499999999999994,vis_leading,19.0,86.0
0.0,vis_leading,19.0,86.0
-0.12500000000000008,vis_leading,19.0,86.0
0.25000000000000006,vis_leading,19.0,86.0
0.0,vis_leading,19.0,86.0
1.0909090909090913,vis_leading,19.0,86.0
2.0000000000000004,vis_leading,19.0,86.0
0.0,vis_leading,19.0,86.0
0.0,vis_leading,19.0,86.0
2.25,vis_leading,19.0,86.0
0.0,vis_leading,19.0,86.0
0.15384615384615394,vis_leading,19.0,86.0
0.3076923076923077,vis_leading,19.0,86.0
0.0,vis_leading,19.0,86.0
0.8666666666666668,vis_leading,19.0,86.0
0.0,vis_leading,19.0,86.0
-0.0317460317460317,vis_leading,19.0,86.0
0.05769230769230769,vis_leading,19.0,86.0
0.0,vis_leading,19.0,86.0
0.11111111111111134,vis_leading,19.0,86.0
0.11594202898550722,vis_leading,19.0,86.0
0.0,vis_leading,19.0,86.0
0.0,vis_leading,19.0,86.0
0.6956521739130433,vis_leading,19.0,86.0
0.0,vis_leading,19.0,86.0
0.11764705882352935,vis_leading,20.0,87.0
-0.2592592592592592,vis_leading,20.0,87.0
0.0,vis_leading,20.0,87.0
0.34285714285714286,vis_leading,20.0,87.0
0.06976744186046491,vis_leading,20.0,87.0
0.0,vis_leading,20.0,87.0
0.0,vis_leading,20.0,87.0
0.27777777777777785,vis_leading,20.0,87.0
0.0,vis_leading,20.0,87.0
0.4782608695652174,vis_leading,20.0,87.0
0.5000000000000002,vis_leading,20.0,87.0
0.0,vis_leading,20.0,87.0
-0.4444444444444444,vis_leading,20.0,87.0
-0.006944444444444523,vis_leading,20.0,87.0
0.0,vis_leading,20.0,87.0
0.22784810126582253,vis_leading,20.0,87.0
0.23333333333333334,vis_leading,20.0,87.0
0.0,vis_leading,20.0,87.0
2.5999999999999996,vis_leading,20.0,87.0
2.0000000000000004,vis_leading,20.0,87.0
0.0,vis_leading,20.0,87.0
-0.3983050847457627,vis_leading,20.0,87.0
-0.05479452054794525,vis_leading,20.0,87.0
0.0,vis_leading,20.0,87.0
1.0,vis_leading,20.0,87.0
0.0,vis_leading,20.0,87.0
-0.15217391304347816,vis_leading,20.0,89.0
1.1428571428571432,vis_leading,20.0,89.0
0.0,vis_leading,20.0,89.0
7.0,vis_leading,20.0,89.0
0.0,vis_leading,20.0,89.0
-0.16129032258064518,vis_leading,20.0,89.0
-0.07407407407407428,vis_leading,20.0,89.0
0.0,vis_leading,20.0,89.0
0.22033898305084734,vis_leading,20.0,89.0
0.6956521739130433,vis_leading,20.0,89.0
0.0,vis_leading,20.0,89.0
0.3600000000000002,vis_leading,20.0,89.0
-0.09375,vis_leading,20.0,89.0
0.0,vis_leading,20.0,89.0
-0.08823529411764705,vis_leading,20.0,89.0
0.22222222222222215,vis_leading,20.0,89.0
0.0,vis_leading,20.0,89.0
0.4615384615384615,vis_leading,20.0,89.0
0.1875,vis_leading,20.0,89.0
0.0,vis_leading,20.0,89.0
-0.41666666666666646,vis_leading,20.0,89.0
-0.2676056338028168,vis_leading,20.0,89.0
0.0,vis_leading,20.0,89.0
-0.375,vis_leading,20.0,89.0
-0.3333333333333335,vis_leading,20.0,89.0
0.0,vis_leading,20.0,89.0
0.0,vis_leading,20.0,89.0
0.26666666666666655,vis_leading,20.0,89.0
0.0,vis_leading,20.0,89.0
0.10204081632653092,vis_leading,20.0,89.0
0.5000000000000002,vis_leading,20.0,89.0
0.0,vis_leading,20.0,89.0
0.13333333333333333,vis_leading,20.0,90.0
0.08000000000000024,vis_leading,20.0,90.0
0.0,vis_leading,20.0,90.0
1.6249999999999998,vis_leading,20.0,90.0
0.0,vis_leading,20.0,90.0
-0.8125,vis_leading,20.0,90.0
-0.1666666666666666,vis_leading,20.0,90.0
0.0,vis_leading,20.0,90.0
1.4090909090909092,vis_leading,20.0,90.0
-0.3749999999999999,vis_leading,20.0,90.0
0.0,vis_leading,20.0,90.0
0.7200000000000002,vis_leading,21.0,91.0
0.21739130434782594,vis_leading,21.0,91.0
0.0,vis_leading,21.0,91.0
0.0,vis_leading,21.0,91.0
0.12087912087912116,vis_leading,21.0,91.0
0.0,vis_leading,21.0,91.0
0.18518518518518517,vis_leading,21.0,91.0
0.9999999999999998,vis_leading,21.0,91.0
0.0,vis_leading,21.0,91.0
0.1666666666666666,vis_leading,21.0,91.0
0.6,vis_leading,21.0,91.0
0.0,vis_leading,21.0,91.0
0.16666666666666644,vis_leading,21.0,91.0
0.4705882352941174,vis_leading,21.0,91.0
0.0,vis_leading,21.0,91.0
-0.15789473684210525,vis_leading,21.0,92.0
0.03225806451612898,vis_leading,21.0,92.0
0.0,vis_leading,21.0,92.0
-0.19999999999999998,vis_leading,21.0,92.0
0.15384615384615385,vis_leading,21.0,92.0
0.0,vis_leading,21.0,92.0
0.5833333333333334,vis_leading,21.0,92.0
0.5185185185185185,vis_leading,21.0,92.0
0.0,vis_leading,21.0,92.0
0.06498194945848389,vis_leading,21.0,92.0
0.26229508196721285,vis_leading,21.0,92.0
0.0,vis_leading,21.0,92.0
0.1791044776119407,vis_leading,21.0,92.0
0.4843749999999998,vis_leading,21.0,92.0
0.0,vis_leading,21.0,92.0
0.6460176991150444,vis_leading,21.0,93.0
0.2136752136752138,vis_leading,21.0,93.0
0.0,vis_leading,21.0,93.0
0.2941176470588233,vis_leading,21.0,93.0
0.28571428571428575,vis_leading,21.0,93.0
0.0,vis_leading,21.0,93.0
-0.11111111111111105,vis_leading,21.0,94.0
0.3478260869565218,vis_leading,21.0,94.0
0.0,vis_leading,21.0,94.0
0.3999999999999999,vis_leading,21.0,94.0
1.3636363636363635,vis_leading,21.0,94.0
0.0,vis_leading,21.0,94.0
0.05882352941176487,vis_leading,21.0,94.0
0.39999999999999997,vis_leading,21.0,94.0
0.0,vis_leading,21.0,94.0
0.09803921568627445,vis_leading,21.0,94.0
0.42682926829268253,vis_leading,21.0,94.0
0.0,vis_leading,21.0,94.0
0.9230769230769229,vis_leading,21.0,94.0
-0.13043478260869565,vis_leading,21.0,94.0
0.0,vis_leading,21.0,94.0
-0.12389380530973455,vis_leading,21.0,94.0
-0.275229357798165,vis_leading,21.0,94.0
0.0,vis_leading,21.0,94.0
0.44444444444444453,vis_leading,22.0,96.0
0.5555555555555555,vis_leading,22.0,96.0
0.0,vis_leading,22.0,96.0
-0.04,vis_leading,22.0,96.0
0.04285714285714285,vis_leading,22.0,96.0
0.0,vis_leading,22.0,96.0
0.07142857142857165,vis_leading,22.0,98.0
-0.3018867924528302,vis_leading,22.0,98.0
0.0,vis_leading,22.0,98.0
0.12000000000000001,vis_leading,22.0,98.0
-0.2592592592592593,vis_leading,22.0,98.0
0.0,vis_leading,22.0,98.0
0.2903225806451613,vis_leading,22.0,98.0
0.1428571428571431,vis_leading,22.0,98.0
0.0,vis_leading,22.0,98.0
0.818181818181818,vis_leading,22.0,98.0
0.9696969696969696,vis_leading,22.0,98.0
0.0,vis_leading,22.0,98.0
0.0031055900621117308,vis_leading,22.0,98.0
-0.08860759493670899,vis_leading,22.0,98.0
0.0,vis_leading,22.0,98.0
0.1708860759493671,vis_leading,22.0,98.0
-0.18666666666666654,vis_leading,22.0,98.0
0.0,vis_leading,22.0,98.0
1.2857142857142863,vis_leading,22.0,99.0
-0.02702702702702699,vis_leading,22.0,99.0
0.0,vis_leading,22.0,99.0
0.3,vis_leading,22.0,99.0
0.04545454545454579,vis_leading,22.0,99.0
0.0,vis_leading,22.0,99.0
-0.32089552238805946,vis_leading,22.0,99.0
-0.14678899082568803,vis_leading,22.0,99.0
0.0,vis_leading,22.0,99.0
-0.18421052631578955,vis_leading,22.0,99.0
1.5333333333333339,vis_leading,22.0,99.0
0.0,vis_leading,22.0,99.0
-0.0227272727272726,vis_leading,22.0,99.0
0.2413793103448277,vis_leading,22.0,99.0
0.0,vis_leading,22.0,99.0
0.44444444444444453,vis_leading,22.0,99.0
-0.15384615384615394,vis_leading,22.0,99.0
0.0,vis_leading,22.0,99.0
0.11538461538461538,vis_leading,22.0,99.0
0.8181818181818181,vis_leading,22.0,99.0
0.0,vis_leading,22.0,99.0
-0.5555555555555555,vis_leading,22.0,99.0
0.0,vis_leading,22.0,99.0
0.09523809523809533,vis_leading,22.0,99.0
0.7142857142857144,vis_leading,22.0,99.0
0.0,vis_leading,22.0,99.0
0.20547945205479454,vis_leading,22.0,99.0
0.21428571428571405,vis_leading,22.0,99.0
0.0,vis_leading,22.0,99.0
0.38709677419354854,vis_leading,22.0,99.0
0.37931034482758647,vis_leading,22.0,99.0
0.0,vis_leading,22.0,99.0
3.0,vis_leading,23.0,101.0
0.7499999999999997,vis_leading,23.0,101.0
0.0,vis_leading,23.0,101.0
0.0,vis_leading,23.0,101.0
3.3333333333333335,vis_leading,23.0,101.0
0.0,vis_leading,23.0,101.0
0.09999999999999985,vis_leading,23.0,102.0
-0.24999999999999983,vis_leading,23.0,102.0
0.0,vis_leading,23.0,102.0
-0.24193548387096775,vis_leading,23.0,102.0
0.32432432432432423,vis_leading,23.0,102.0
0.0,vis_leading,23.0,102.0
0.22499999999999978,vis_leading,23.0,102.0
0.34042553191489344,vis_leading,23.0,102.0
0.0,vis_leading,23.0,102.0
0.3571428571428576,vis_leading,23.0,102.0
0.023809523809523878,vis_leading,23.0,102.0
0.0,vis_leading,23.0,102.0
-0.02970297029702987,vis_leading,23.0,103.0
0.5593220338983047,vis_leading,23.0,103.0
0.0,vis_leading,23.0,103.0
-0.048192771084337276,vis_leading,23.0,103.0
0.09615384615384592,vis_leading,23.0,103.0
0.0,vis_leading,23.0,103.0
0.5454545454545454,vis_leading,23.0,103.0
0.4516129032258065,vis_leading,23.0,103.0
0.0,vis_leading,23.0,103.0
0.5892857142857144,vis_leading,23.0,103.0
0.36585365853658536,vis_leading,23.0,103.0
0.0,vis_leading,23.0,103.0
0.0,vis_leading,23.0,103.0
0.8399999999999999,vis_leading,23.0,103.0
0.3199999999999999,vis_leading,23.0,103.0
0.0,vis_leading,23.0,103.0
-0.25000000000000006,vis_leading,23.0,104.0
-0.043478260869565154,vis_leading,23.0,104.0
0.0,vis_leading,23.0,104.0
0.07142857142857133,vis_leading,23.0,104.0
1.9378438248002734e-16,vis_leading,23.0,104.0
0.0,vis_leading,23.0,104.0
-0.5,vis_leading,23.0,104.0
0.42857142857142877,vis_leading,23.0,104.0
0.0,vis_leading,23.0,104.0
-0.38095238095238093,vis_leading,23.0,104.0
0.13953488372093004,vis_leading,23.0,104.0
0.0,vis_leading,23.0,104.0
0.09090909090909098,vis_leading,23.0,104.0
0.8999999999999999,vis_leading,23.0,104.0
0.0,vis_leading,23.0,104.0
-0.22424242424242422,vis_leading,24.0,105.0
0.02564102564102564,vis_leading,24.0,105.0
0.0,vis_leading,24.0,105.0
0.23577235772357727,vis_leading,24.0,105.0
0.05882352941176487,vis_leading,24.0,105.0
0.0,vis_leading,24.0,105.0
0.036529680365296746,vis_leading,24.0,105.0
0.013392857142857297,vis_leading,24.0,105.0
0.0,vis_leading,24.0,105.0
-0.039999999999999945,vis_leading,24.0,106.0
-0.47058823529411764,vis_leading,24.0,106.0
0.0,vis_leading,24.0,106.0
0.6000000000000002,vis_leading,24.0,106.0
-0.2894736842105262,vis_leading,24.0,106.0
0.0,vis_leading,24.0,106.0
-0.0750000000000001,vis_leading,24.0,106.0
0.027777777777777738,vis_leading,24.0,106.0
0.0,vis_leading,24.0,106.0
0.07526881720430101,vis_leading,24.0,107.0
-0.04918032786885227,vis_leading,24.0,107.0
0.0,vis_leading,24.0,107.0
0.07000000000000012,vis_leading,24.0,107.0
-0.1717171717171716,vis_leading,24.0,107.0
0.0,vis_leading,24.0,107.0
