neuron_ID,delay,MII_value,animal_ID,experiment_ID
24,8,0.25531914893616997,3.0,10.0
24,9,0.097560975609756,3.0,10.0
24,10,0.0,3.0,10.0
24,11,0.6000000000000003,3.0,10.0
25,1,-0.09183673469387744,3.0,10.0
25,2,-0.0917431192660551,3.0,10.0
25,3,0.3068181818181817,3.0,10.0
25,4,0.3513513513513511,3.0,10.0
25,5,0.12371134020618559,3.0,10.0
25,6,0.13829787234042584,3.0,10.0
25,7,0.2857142857142857,3.0,10.0
25,8,0.506024096385542,3.0,10.0
25,9,0.021052631578947295,3.0,10.0
25,10,0.21276595744680893,3.0,10.0
25,11,0.049019607843137185,3.0,10.0
26,1,-0.33333333333333326,3.0,10.0
26,2,1.133333333333333,3.0,10.0
26,3,0.08695652173913024,3.0,10.0
26,4,-0.3214285714285714,3.0,10.0
26,5,0.23076923076923098,3.0,10.0
26,6,0.4400000000000002,3.0,10.0
26,7,0.14285714285714302,3.0,10.0
26,8,0.21052631578947348,3.0,10.0
26,9,0.05263157894736823,3.0,10.0
26,10,0.7,3.0,10.0
26,11,0.5999999999999998,3.0,10.0
27,1,-0.35294117647058837,3.0,10.0
27,2,0.2352941176470588,3.0,10.0
27,3,-0.04999999999999983,3.0,10.0
27,4,1.333333333333333,3.0,10.0
27,5,0.6666666666666665,3.0,10.0
27,6,0.4374999999999997,3.0,10.0
27,7,-0.1176470588235293,3.0,10.0
27,8,7.499999999999999,3.0,10.0
27,9,0.3636363636363634,3.0,10.0
27,10,-0.09999999999999992,3.0,10.0
27,11,-0.23076923076923078,3.0,10.0
28,1,0.0,3.0,10.0
28,2,-0.07499999999999987,3.0,10.0
28,3,0.09090909090909095,3.0,10.0
28,4,0.32352941176470595,3.0,10.0
28,5,0.15789473684210512,3.0,10.0
28,6,-0.08510638297872322,3.0,10.0
28,7,0.10256410256410262,3.0,10.0
28,8,0.6666666666666667,3.0,10.0
28,9,0.02777777777777783,3.0,10.0
28,10,0.08823529411764705,3.0,10.0
28,11,-0.3035714285714286,3.0,10.0
29,1,-0.125,3.0,10.0
29,2,0.2222222222222219,3.0,10.0
29,3,0.04838709677419355,3.0,10.0
29,4,-0.045454545454545615,3.0,10.0
29,5,0.04,3.0,10.0
29,6,0.3153846153846155,3.0,10.0
29,7,0.1935483870967742,3.0,10.0
29,8,0.11475409836065568,3.0,10.0
29,9,0.40625,3.0,10.0
29,10,-0.04166666666666682,3.0,10.0
29,11,0.04000000000000008,3.0,10.0
30,1,0.16666666666666674,3.0,10.0
30,2,0.4166666666666665,3.0,10.0
30,3,0.3461538461538462,3.0,10.0
30,4,0.5789473684210522,3.0,10.0
30,5,0.19230769230769246,3.0,10.0
30,6,0.4400000000000002,3.0,10.0
30,7,0.6666666666666664,3.0,10.0
30,8,1.0,3.0,10.0
30,9,0.30000000000000004,3.0,10.0
30,10,0.0,3.0,10.0
30,11,0.21428571428571427,3.0,10.0
31,1,-0.026315789473684254,3.0,11.0
31,3,-0.03999999999999986,3.0,11.0
31,4,0.525,3.0,11.0
31,5,0.23913043478260856,3.0,11.0
31,6,0.1764705882352939,3.0,11.0
31,7,0.32500000000000023,3.0,11.0
31,8,0.09523809523809541,3.0,11.0
31,9,-0.10909090909090927,3.0,11.0
31,10,-0.2500000000000001,3.0,11.0
31,11,-0.1153846153846153,3.0,11.0
32,1,-0.25000000000000006,3.0,11.0
32,2,-0.21428571428571436,3.0,11.0
32,3,-0.181818181818182,3.0,11.0
32,4,-0.04999999999999983,3.0,11.0
32,5,1.5673736818237505e-16,3.0,11.0
32,6,-0.19047619047619055,3.0,11.0
32,7,0.0,3.0,11.0
32,8,0.09090909090909069,3.0,11.0
32,9,-0.3809523809523811,3.0,11.0
32,10,0.2352941176470591,3.0,11.0
32,11,-0.20833333333333326,3.0,11.0
33,1,-0.2857142857142857,3.0,11.0
33,2,1.1249999999999998,3.0,11.0
33,3,0.6470588235294118,3.0,11.0
33,4,1.25,3.0,11.0
33,5,4.666666666666667,3.0,11.0
33,6,1.1000000000000005,3.0,11.0
33,8,1.6,3.0,11.0
33,9,0.9000000000000004,3.0,11.0
33,10,1.1111111111111107,3.0,11.0
33,11,0.909090909090909,3.0,11.0
34,1,0.23809523809523786,3.0,11.0
34,2,-0.3749999999999999,3.0,11.0
34,3,0.04166666666666652,3.0,11.0
34,4,0.08695652173913024,3.0,11.0
34,5,-0.04347826086956529,3.0,11.0
34,6,-0.33333333333333337,3.0,11.0
34,7,0.7222222222222223,3.0,11.0
34,8,2.124999999999999,3.0,11.0
34,9,-0.11764705882352948,3.0,11.0
34,10,0.636363636363636,3.0,11.0
34,11,0.5999999999999998,3.0,11.0
35,1,0.2330097087378643,3.0,11.0
35,2,-0.05504587155963304,3.0,11.0
35,3,0.12612612612612628,3.0,11.0
35,4,0.504672897196262,3.0,11.0
35,5,0.415929203539823,3.0,11.0
35,6,0.036036036036036105,3.0,11.0
35,7,0.16666666666666666,3.0,11.0
35,8,0.16981132075471697,3.0,11.0
35,9,0.18627450980392143,3.0,11.0
35,10,0.21698113207547162,3.0,11.0
35,11,0.009900990099009972,3.0,11.0
36,1,1.2857142857142858,3.0,11.0
36,2,0.8571428571428569,3.0,11.0
36,3,1.0,3.0,11.0
36,4,1.0,3.0,11.0
36,5,1.0,3.0,11.0
36,6,1.1428571428571423,3.0,11.0
36,7,0.8571428571428569,3.0,11.0
36,8,0.8571428571428569,3.0,11.0
36,9,1.5714285714285712,3.0,11.0
36,10,0.7142857142857142,3.0,11.0
36,11,1.0,3.0,11.0
37,1,0.0,3.0,11.0
37,2,0.7000000000000003,3.0,11.0
37,3,-0.19999999999999996,3.0,11.0
37,4,0.20689655172413796,3.0,11.0
37,5,-0.1794871794871794,3.0,11.0
37,6,-0.22857142857142854,3.0,11.0
37,7,-0.09375000000000015,3.0,11.0
37,8,0.3571428571428572,3.0,11.0
37,9,0.6800000000000005,3.0,11.0
37,10,0.5555555555555558,3.0,11.0
37,11,0.41379310344827563,3.0,11.0
38,1,2.5714285714285703,3.0,11.0
38,2,-0.2105263157894739,3.0,11.0
38,3,0.21052631578947348,3.0,11.0
38,4,0.7142857142857142,3.0,11.0
38,5,-0.02222222222222238,3.0,11.0
38,6,-0.3333333333333333,3.0,11.0
38,7,-0.4090909090909091,3.0,11.0
38,8,0.07692307692307707,3.0,11.0
38,9,-0.3333333333333333,3.0,11.0
38,10,-0.25000000000000006,3.0,11.0
38,11,0.05882352941176465,3.0,11.0
39,1,0.1428571428571427,3.0,11.0
39,2,0.2674418604651163,3.0,11.0
39,3,0.1627906976744184,3.0,11.0
39,4,0.21176470588235283,3.0,11.0
39,5,0.24705882352941191,3.0,11.0
39,6,0.08235294117647055,3.0,11.0
39,7,0.14117647058823518,3.0,11.0
39,8,0.18823529411764703,3.0,11.0
39,9,0.07058823529411752,3.0,11.0
39,10,0.18604651162790692,3.0,11.0
39,11,0.11627906976744182,3.0,11.0
40,1,0.2666666666666669,3.0,14.0
40,2,-0.01960784313725504,3.0,14.0
40,3,-0.06382978723404223,3.0,14.0
40,4,0.7777777777777778,3.0,14.0
40,5,0.13888888888888884,3.0,14.0
40,6,0.15384615384615413,3.0,14.0
40,7,0.5750000000000002,3.0,14.0
40,8,0.2500000000000002,3.0,14.0
40,9,0.058823529411764705,3.0,14.0
40,10,0.21052631578947362,3.0,14.0
40,11,0.3783783783783783,3.0,14.0
41,1,2.666666666666666,3.0,14.0
41,2,0.4999999999999997,3.0,14.0
41,3,2.0,3.0,14.0
41,4,4.000000000000001,3.0,14.0
41,5,0.6470588235294118,3.0,14.0
41,6,0.4374999999999997,3.0,14.0
41,7,0.5909090909090909,3.0,14.0
41,8,0.23809523809523817,3.0,14.0
41,9,-0.206896551724138,3.0,14.0
41,10,1.263157894736842,3.0,14.0
41,11,0.08333333333333326,3.0,14.0
42,1,0.12000000000000002,3.0,14.0
42,2,0.2727272727272729,3.0,14.0
42,3,0.0,3.0,14.0
42,4,0.5238095238095236,3.0,14.0
42,5,-0.04166666666666674,3.0,14.0
42,6,-0.30000000000000004,3.0,14.0
42,7,-0.18518518518518523,3.0,14.0
42,8,0.03333333333333321,3.0,14.0
42,9,0.14814814814814822,3.0,14.0
42,10,-0.20833333333333326,3.0,14.0
42,11,0.2727272727272729,3.0,14.0
43,1,0.13888888888888898,4.0,15.0
43,2,0.5789473684210528,4.0,15.0
43,3,-0.16326530612244886,4.0,15.0
43,4,-0.13333333333333333,4.0,15.0
43,5,-0.07499999999999987,4.0,15.0
43,7,-0.0877192982456141,4.0,15.0
43,8,0.3928571428571428,4.0,15.0
43,9,0.5217391304347825,4.0,15.0
43,10,0.5555555555555558,4.0,15.0
43,11,0.07812499999999988,4.0,15.0
44,1,-0.26470588235294135,4.0,15.0
44,2,-0.5000000000000002,4.0,15.0
44,3,0.10714285714285714,4.0,15.0
44,4,0.23076923076923098,4.0,15.0
44,5,0.125,4.0,15.0
44,7,0.24999999999999978,4.0,15.0
44,8,-0.20689655172413784,4.0,15.0
44,9,0.24137931034482765,4.0,15.0
44,10,0.375,4.0,15.0
44,11,0.3043478260869567,4.0,15.0
45,2,0.2000000000000001,4.0,15.0
45,3,0.5500000000000003,4.0,15.0
45,4,-0.08695652173913047,4.0,15.0
45,5,0.1052631578947366,4.0,15.0
45,6,0.31578947368421023,4.0,15.0
45,7,0.0,4.0,15.0
45,8,0.31249999999999967,4.0,15.0
45,9,0.2173913043478259,4.0,15.0
45,10,0.0,4.0,15.0
45,11,0.5416666666666667,4.0,15.0
46,1,0.0434782608695653,4.0,15.0
46,2,0.037037037037037104,4.0,15.0
46,3,-0.2647058823529412,4.0,15.0
46,4,-0.07407407407407421,4.0,15.0
46,5,-0.2812500000000001,4.0,15.0
46,6,0.7142857142857142,4.0,15.0
46,7,-0.24999999999999994,4.0,15.0
46,8,0.8181818181818181,4.0,15.0
46,9,-0.04166666666666663,4.0,15.0
46,10,-0.04347826086956495,4.0,15.0
46,11,0.0,4.0,15.0
47,1,-0.41666666666666663,4.0,15.0
47,2,-0.6153846153846154,4.0,15.0
47,3,-0.1818181818181818,4.0,15.0
47,4,0.10000000000000005,4.0,15.0
47,5,-0.09999999999999992,4.0,15.0
47,6,-0.19999999999999984,4.0,15.0
47,7,-0.3333333333333333,4.0,15.0
47,8,0.10000000000000005,4.0,15.0
47,9,0.30000000000000004,4.0,15.0
47,10,-0.2727272727272726,4.0,15.0
47,11,1.2500000000000004,4.0,15.0
48,1,0.5698924731182795,4.0,15.0
48,2,0.16999999999999996,4.0,15.0
48,3,0.8409090909090909,4.0,15.0
48,4,0.17592592592592599,4.0,15.0
48,5,0.4757281553398058,4.0,15.0
48,6,0.25,4.0,15.0
48,7,0.39639639639639623,4.0,15.0
48,8,0.21153846153846181,4.0,15.0
48,9,0.4343434343434342,4.0,15.0
48,10,0.5412844036697245,4.0,15.0
48,11,0.6292134831460676,4.0,15.0
49,1,-0.26153846153846155,4.0,16.0
49,2,0.09677419354838691,4.0,16.0
49,3,0.19999999999999984,4.0,16.0
49,4,0.6842105263157889,4.0,16.0
49,5,0.26923076923076933,4.0,16.0
49,6,-0.1428571428571429,4.0,16.0
49,7,0.07812499999999971,4.0,16.0
49,8,0.2741935483870968,4.0,16.0
49,9,0.40816326530612235,4.0,16.0
49,10,-0.20588235294117652,4.0,16.0
49,11,0.6756756756756757,4.0,16.0
50,1,0.058823529411764705,4.0,16.0
50,2,0.2096774193548388,4.0,16.0
50,3,-0.1690140845070421,4.0,16.0
50,4,-0.05333333333333329,4.0,16.0
50,5,-0.08148148148148143,4.0,16.0
50,6,0.014084507042253622,4.0,16.0
50,7,0.3921568627450979,4.0,16.0
50,8,0.35042735042735057,4.0,16.0
50,9,0.5714285714285714,4.0,16.0
50,10,-0.03125000000000005,4.0,16.0
50,11,-0.15277777777777768,4.0,16.0
51,1,-0.09999999999999992,4.0,16.0
51,2,0.1818181818181818,4.0,16.0
51,3,0.3636363636363639,4.0,16.0
51,4,0.28571428571428564,4.0,16.0
51,5,0.0,4.0,16.0
51,6,0.07692307692307707,4.0,16.0
51,7,0.1794871794871794,4.0,16.0
51,8,1.3333333333333337,4.0,16.0
51,9,3.5,4.0,16.0
51,10,0.5714285714285713,4.0,16.0
51,11,-0.19999999999999984,4.0,16.0
52,1,0.0,4.0,16.0
52,2,-0.25000000000000006,4.0,16.0
52,3,0.5000000000000001,4.0,16.0
52,4,-0.1538461538461536,4.0,16.0
52,5,-0.17391304347826084,4.0,16.0
52,6,0.3684210526315787,4.0,16.0
52,7,0.30000000000000004,4.0,16.0
52,8,1.0,4.0,16.0
52,9,6.000000000000002,4.0,16.0
52,10,-0.17647058823529427,4.0,16.0
52,11,0.263157894736842,4.0,16.0
54,1,-0.22222222222222213,4.0,16.0
54,2,0.733333333333333,4.0,16.0
54,3,0.3333333333333333,4.0,16.0
54,4,0.3170731707317072,4.0,16.0
54,5,0.3658536585365855,4.0,16.0
54,6,0.5128205128205129,4.0,16.0
54,7,0.0,4.0,16.0
54,8,0.30000000000000004,4.0,16.0
54,9,0.3023255813953489,4.0,16.0
54,10,0.24999999999999975,4.0,16.0
54,11,0.06382978723404233,4.0,16.0
55,1,-0.08823529411764705,4.0,16.0
55,2,0.35294117647058804,4.0,16.0
55,3,0.18918918918918895,4.0,16.0
55,4,-0.26829268292682923,4.0,16.0
55,5,-0.1666666666666666,4.0,16.0
55,6,0.6333333333333335,4.0,16.0
55,7,0.3333333333333334,4.0,16.0
55,8,0.35483870967741943,4.0,16.0
55,9,0.12000000000000023,4.0,16.0
55,10,-0.25000000000000017,4.0,16.0
55,11,-0.07692307692307693,4.0,16.0
56,1,-0.41666666666666674,4.0,16.0
56,2,1.2272727272727273,4.0,16.0
56,3,-0.21212121212121218,4.0,16.0
56,4,0.2857142857142859,4.0,16.0
56,5,0.28571428571428575,4.0,16.0
56,6,0.7307692307692308,4.0,16.0
56,7,0.392857142857143,4.0,16.0
56,8,1.357142857142857,4.0,16.0
56,9,-0.05405405405405415,4.0,16.0
56,10,-0.33333333333333337,4.0,16.0
56,11,-0.2571428571428573,4.0,16.0
57,1,-0.19047619047619055,4.0,16.0
57,2,0.25,4.0,16.0
57,3,1.0,4.0,16.0
57,4,2.4000000000000004,4.0,16.0
57,5,4.333333333333334,4.0,16.0
57,6,0.0,4.0,16.0
57,8,0.3636363636363639,4.0,16.0
57,10,-0.10526315789473702,4.0,16.0
58,1,0.4782608695652172,4.0,16.0
58,2,0.09722222222222232,4.0,16.0
58,3,0.014705882352941126,4.0,16.0
58,4,1.152173913043478,4.0,16.0
58,5,0.9807692307692306,4.0,16.0
58,6,0.28,4.0,16.0
58,7,0.24615384615384608,4.0,16.0
58,8,-0.1791044776119403,4.0,16.0
58,9,0.17543859649122798,4.0,16.0
58,10,0.25423728813559343,4.0,16.0
58,11,0.03125000000000023,4.0,16.0
59,1,-0.10909090909090927,4.0,17.0
59,2,0.0,4.0,17.0
59,3,-0.11940298507462678,4.0,17.0
59,4,-0.06779661016949146,4.0,17.0
59,5,0.014492753623188354,4.0,17.0
59,6,-0.06153846153846148,4.0,17.0
59,7,0.1272727272727272,4.0,17.0
59,8,-0.18823529411764736,4.0,17.0
59,9,-0.08474576271186446,4.0,17.0
59,10,-0.12676056338028155,4.0,17.0
59,11,-0.3374999999999999,4.0,17.0
60,1,-0.25,4.0,17.0
60,2,0.0,4.0,17.0
60,3,0.0,4.0,17.0
60,4,-0.11111111111111131,4.0,17.0
60,5,-0.2,4.0,17.0
60,6,0.09090909090909095,4.0,17.0
60,7,0.0,4.0,17.0
60,9,-0.15384615384615383,4.0,17.0
61,1,0.0,4.0,17.0
61,2,0.2000000000000001,4.0,17.0
61,3,0.16666666666666652,4.0,17.0
61,4,0.6666666666666665,4.0,17.0
61,5,1.0,4.0,17.0
61,6,5.999999999999998,4.0,17.0
61,7,0.0,4.0,17.0
61,8,-0.14285714285714274,4.0,17.0
61,9,0.0,4.0,17.0
61,10,0.1428571428571429,4.0,17.0
61,11,0.4000000000000002,4.0,17.0
62,1,0.27272727272727254,4.0,17.0
62,2,0.30434782608695654,4.0,17.0
62,3,2.2857142857142865,4.0,17.0
62,4,-0.25641025641025633,4.0,17.0
62,5,3.7500000000000013,4.0,17.0
62,6,0.8571428571428569,4.0,17.0
62,7,2.307692307692308,4.0,17.0
62,8,0.21428571428571408,4.0,17.0
62,9,0.09090909090909091,4.0,17.0
62,10,0.7500000000000002,4.0,17.0
62,11,-0.23333333333333345,4.0,17.0
63,1,-0.1818181818181818,4.0,18.0
63,2,-1.5673736818237503e-16,4.0,18.0
63,3,0.8333333333333333,4.0,18.0
63,4,-0.16129032258064527,4.0,18.0
63,5,1.6923076923076923,4.0,18.0
63,6,0.2758620689655171,4.0,18.0
63,7,0.36666666666666686,4.0,18.0
63,8,-0.06060606060606055,4.0,18.0
63,9,1.5225915766287861e-16,4.0,18.0
63,10,-0.04545454545454518,4.0,18.0
63,11,-0.02777777777777768,4.0,18.0
64,2,0.05882352941176465,4.0,18.0
64,3,0.48148148148148134,4.0,18.0
64,4,-0.10810810810810816,4.0,18.0
64,5,0.5454545454545453,4.0,18.0
64,6,0.3846153846153847,4.0,18.0
64,7,0.1935483870967742,4.0,18.0
64,8,0.057142857142857245,4.0,18.0
64,9,0.0,4.0,18.0
64,10,-0.20930232558139533,4.0,18.0
64,11,-0.02857142857142862,4.0,18.0
65,1,0.6363636363636365,4.0,18.0
65,2,-0.3333333333333333,4.0,18.0
65,3,0.22222222222222218,4.0,18.0
65,4,-0.31999999999999995,4.0,18.0
65,5,1.375,4.0,18.0
65,6,0.8000000000000002,4.0,18.0
